"GOVCODE","GOVNAME","RESCODE","ENROLLMT","NSCHLS","SCHLVL","AREA","MCCODE","BIGCODE","EMPST","GOVCOMP","GBATLRG","GBELDIST","GBTOT","GBMALE","GBWM","GBBKM","GBWHM","GBBKHM","GBAMIM","GBASM","GBFEM","GBWFEM","GBBKFEM","GBWHFEM","GBBKHFEM","GBAMIFEM","GBASFEM","ABTOT","ABMALE","ABWM","ABBKM","ABWHM","ABBKHM","ABAMIM","ABASM","ABFEM","ABWFEM","ABBKFEM","ABWHFEM","ABBKHFEM","ABAMIFEM","ABASFEM","OOSUPER","OOMISC","OOMALE","OOWM","OOBKM","OOWHM","OOBKHM","OOAMIM","OOASM","OOFEM","OOWFEM","OOBKFEM","OOWHFEM","OOBKHFEM","OOAMIFEM","OOASFEM","FYMMDD","ADVSC","TYPESC"
"265114002","WORTH SCHOOL DIST R 3",1,438,2,3,4,"261142607400000000000000000000",2,2,3,6,6,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"265115018","HARTVILLE SCH DIST R 2",1,779,3,3,5,"000000000000000000000000000000",2,2,4,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"265115024","MANES SCH DIST R 5",1,74,1,1,5,"000000000000000000000000000000",2,2,4,6,0,6,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"265115025","MANSFIELD SCH DIST R 4",1,764,3,3,4,"260342611500000000000000000000",2,2,4,6,6,0,5,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"265115027","MOUNTAIN GROVE SCH DIST R-3",1,1692,5,3,3,"261152603426108000000000000000",2,2,4,6,6,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"265115034","NORWOOD SCH DIST R 1",1,408,2,3,4,"261152603400000000000000000000",2,2,4,6,6,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275001005","BEAVERHEAD CO HS DIST",1,415,1,2,1,"000000000000000000000000000000",2,2,3,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275001012","DILLON ELEM DIST 10",1,1029,3,1,5,"000000000000000000000000000000",2,0,0,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275001017","GRANT ELEM DIST 7",2,26,1,1,5,"000000000000000000000000000000",2,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275001018","JACKSON ELEM DIST 24",1,28,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275001020","LIMA ELEM SCHOOL DIST 12",1,76,2,1,5,"000000000000000000000000000000",2,0,0,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275001023","POLARIS ELEM DIST 21",1,11,1,1,5,"000000000000000000000000000000",2,2,4,4,0,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275001024","REICHLE ELEM DIST 26",2,25,1,1,5,"000000000000000000000000000000",2,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275001026","WISDOM ELEM DIST 16",1,50,1,1,5,"000000000000000000000000000000",2,2,4,4,4,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275001028","WISE RIVER ELEM DIST 11",1,30,1,1,4,"270122700100000000000000000000",2,2,4,4,4,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275001401","LIMA K-12 SCHOOL DISTRICT",1,37,1,2,5,"000000000000000000000000000000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002001","SQUIRREL CREEK ELEM DIST 1",1,10,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002002","PRYOR ELEM SCHOOL DIST 2",2,58,2,1,2,"",2,0,0,5,0,5,4,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"275002004","HARDIN ELEM SCH DIST 17H",1,1147,7,1,5,"000000000000000000000000000000",2,2,3,5,5,0,3,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002006","LODGE GRASS ELEM SCH DIST 27",1,393,3,1,5,"000000000000000000000000000000",2,2,3,5,5,0,4,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002007","WYOLA ELEM DIST 29",1,60,1,1,5,"000000000000000000000000000000",2,2,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275002401","PRYOR HIGH SCHOOL DIST 3",1,41,1,2,2,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,1
"275002402","HARDIN HIGH SCH DIST 1",1,370,1,2,5,"000000000000000000000000000000",2,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002403","LODGE GRASS HIGH SCH DIST 2",1,156,1,2,5,"000000000000000000000000000000",2,2,4,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275002701","COMMUNITY ELEM DIST 16",1,34,1,1,5,"000000000000000000000000000000",2,2,4,3,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275003002","CHINOOK ELEM SCH DIST 10",1,316,3,1,5,"000000000000000000000000000000",2,2,4,7,7,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275003003","CLEVELAND-LONE TREE ELEM 14",2,10,2,1,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003006","COW ISLAND TRAIL ELEM 42",2,0,0,6,5,"000000000000000000000000000000",2,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003008","HARLEM ELEM DISTRICT 12",2,418,2,1,5,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003009","LLOYD ELEM DIST 24",2,4,1,1,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003013","BEAR PAW ELEM DIST 67",1,15,2,1,5,"000000000000000000000000000000",2,2,4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275003017","TURNER ELEM SCHOOL DIST 43",2,68,2,1,5,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003018","ZURICH ELEM DIST 17",2,70,1,1,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003401","CHINOOK HIGH SCH DIST 10",2,191,1,2,5,"000000000000000000000000000000",2,0,0,9,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275003402","HARLEM HIGH SCH DIST 12",2,140,1,2,5,"000000000000000000000000000000",2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003403","TURNER HIGH SCH DIST 43",2,30,1,2,5,"000000000000000000000000000000",2,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275003404","HAYS-LODGE POLE K-12 SCHOOL DIST",1,61,1,2,5,"000000000000000000000000000000",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275003501","HAYS-LODGE POLE ELEMENTARY DT",2,217,4,3,4,"270032703600000000000000000000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,NA
"275003901","NORTH HARLEM ELEM DIST 6",1,9,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275004002","TOWNSEND K-12 SCHOOL DISTRICT",1,183,1,2,1,"000000000000000000000000000000",2,2,3,7,0,7,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275004006","TOSTON ELEM DIST 15",2,0,0,6,5,"000000000000000000000000000000",2,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275004007","TOWNSEND ELEM  7 DISTRICT",1,522,2,1,5,"249990000000000000000000000000",2,2,4,5,0,5,2,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005002","BELFRY ELEM SCH DIST 34",1,83,2,1,5,"000000000000000000000000000000",2,2,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005003","BOYD ELEM DIST 28",1,10,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005004","BRIDGER ELEM SCH DIST 2",2,170,2,1,5,"000000000000000000000000000000",2,0,0,5,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,NA
"275005008","EDGAR ELEM DIST 33",1,21,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005010","FROMBERG ELEM SCH DIST NO 30",1,104,2,1,5,"000000000000000000000000000000",2,2,2,3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005012","JACKSON ELEM DIST 9",1,18,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005013","JOLIET ELEM SCH DIST 7",1,212,2,1,4,"270052705600000000000000000000",2,2,4,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005016","LUTHER ELEM DIST 10",1,26,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005018","RED LODGE ELEM SCH DIST 1",1,385,3,1,5,"000000000000000000000000000000",2,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005019","ROBERTS SCHOOL DISTRICT #23 & #5",1,83,2,1,5,"000000000000000000000000000000",2,2,4,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275005401","BELFRY K-12 SCHOOL DISTRICT",1,52,1,2,5,"000000000000000000000000000000",2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005402","BRIDGER K-12 SCHOOL DISTRICT",1,69,1,2,5,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005403","FROMBERG HIGH SCH DIST 6",2,53,1,2,5,"000000000000000000000000000000",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,NA
"275005404","JOLIET HIGH SCHOOL DIST 7",2,115,1,2,5,"270052705600000000000000000000",2,0,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,NA
"275005405","RED LODGE HIGH SCH DIST 1",1,153,1,2,5,"000000000000000000000000000000",2,2,4,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275005406","ROBERTS K-12 SCHOOL DISTRICT",1,41,1,2,5,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275006001","ALBION ELEM DIST 11",1,7,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006002","ALZADA ELEM DIST 56",1,16,1,1,5,"000000000000000000000000000000",2,2,4,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006007","CARTER CO HS DIST",1,48,1,2,1,"000000000000000000000000000000",2,2,3,7,0,7,4,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006009","EKALAKA ELEM DIST 15",1,87,2,1,5,"000000000000000000000000000000",2,2,4,3,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006014","HAMMOND-HAWKS HOME ELEM DT 1",1,22,2,1,5,"000000000000000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006015","PINE HILL-PLAINVIEW ELEM 14",1,18,2,1,5,"000000000000000000000000000000",2,2,2,3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006018","RIDGE ELEM DIST 22",1,3,1,1,5,"000000000000000000000000000000",2,1,4,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275006019","JOHNSTON ELEM DIST 8",1,4,1,1,5,"000000000000000000000000000000",2,2,4,3,3,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007003","BELT ELEM SCH DIST 29",1,239,3,1,5,"000000000000000000000000000000",2,2,3,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275007008","CASCADE ELEM DIST 3",1,208,2,1,5,"000000000000000000000000000000",2,2,4,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275007016","GREAT FALLS ELEM SCH DIST 1",1,9200,18,1,5,"000000000000000000000000000000",1,2,4,5,5,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007031","SAND COULEE ELEM SCH DT 5",1,244,3,1,5,"000000000000000000000000000000",2,2,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007038","ULM ELEM DIST 85",1,98,3,1,5,"000000000000000000000000000000",2,2,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007039","VAUGHN PUBLIC SCHOOL DIST 74",1,182,2,1,5,"000000000000000000000000000000",2,2,3,5,4,1,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275007401","BELT HIGH SCHOOL DIST 29D",1,84,1,2,5,"000000000000000000000000000000",2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,2
"275007402","CASCADE HIGH SCH DIST B",1,127,1,2,5,"000000000000000000000000000000",2,2,4,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1,3
"275007403","SUN RIVER VALLEY HIGH SCH DT F",1,141,1,2,5,"000000000000000000000000000000",2,2,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007404","GREAT FALLS HIGH SCH DIST A",1,3376,2,2,5,"000000000000000000000000000000",1,2,4,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007405","SAND COULEE HIGH SCH DIST 5C",1,94,1,2,5,"000000000000000000000000000000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007407","SUN RIVER VALLEY ELEM DT 55",1,284,4,1,5,"000000000000000000000000000000",2,2,3,5,0,5,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275007701","DEEP CREEK ELEM DIST 95",2,7,1,1,5,"000000000000000000000000000000",2,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275008002","BENTON LAKE ELEM DIST 99",1,7,1,1,5,"000000000000000000000000000000",2,2,4,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275008004","BIG SANDY ELEM SCH DIST 11",2,187,2,1,5,"000000000000000000000000000000",2,NA,NA,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275008006","CARTER ELEM DIST 56",1,9,1,1,5,"000000000000000000000000000000",2,2,3,3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275008018","FORT BENTON ELEM SCH DIST 1",2,361,2,1,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275008020","GERALDINE ELEM SCH DIST 44",1,117,2,1,5,"000000000000000000000000000000",2,2,2,5,0,5,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275008023","HIGHWOOD ELEM SCH DIST 28",2,94,2,1,5,"000000000000000000000000000000",2,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275008028","LOMA ELEM DIST 7",2,9,1,1,5,"",NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"275008053","WARRICK ELEM DIST 26",1,4,1,1,5,"000000000000000000000000000000",2,0,4,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,2,0
"275008401","BIG SANDY HIGH SCH DIST 2",2,92,1,2,5,"000000000000000000000000000000",2,NA,NA,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
